AssigneeID	KeywordID
A_000005	K_002111
A_000005	K_002123
A_000005	K_002133
A_000005	K_002193
A_000005	K_002254
A_000005	K_002264
A_000005	K_002279
A_000005	K_002309
A_000005	K_002310
A_000005	K_002328
A_000005	K_002369
A_000005	K_002372
A_000005	K_002400
A_000005	K_002545
A_000005	K_002549
A_000005	K_002562
A_000005	K_002569
A_000005	K_002616
A_000005	K_002617
A_000005	K_002620
A_000005	K_002715
A_000005	K_002771
A_000005	K_002833
A_000005	K_002838
A_000005	K_002927
A_000005	K_002952
A_000005	K_003162
A_000005	K_003240
A_000005	K_003241
A_000005	K_003258
A_000005	K_003261
A_000005	K_003262
A_000005	K_003263
A_000005	K_003302
A_000005	K_003355
A_000005	K_003409
A_000005	K_003410
A_000005	K_003499
A_000005	K_003501
A_000005	K_003540
A_000005	K_003588
A_000005	K_003617
A_000005	K_003640
A_000005	K_003659
A_000005	K_003664
A_000005	K_003750
A_000005	K_003763
A_000005	K_003767
A_000005	K_003776
A_000005	K_003843
A_000005	K_003844
A_000005	K_003855
A_000005	K_003869
A_000005	K_003870
A_000005	K_003990
A_000005	K_004021
A_000005	K_004023
A_000005	K_004036
A_000005	K_004110
A_000005	K_004155
A_000005	K_004170
A_000005	K_004405
A_000005	K_004423
A_000005	K_004535
A_000005	K_004560
A_000005	K_004802
A_000005	K_004869
A_000005	K_004876
A_000005	K_005187
A_000005	K_005314
A_000005	K_005361
A_000005	K_005388
A_000005	K_005395
A_000005	K_005451
A_000005	K_005596
A_000005	K_005726
A_000005	K_005742
A_000005	K_005814
A_000005	K_005837
A_000005	K_005865
A_000005	K_006053
A_000005	K_006056
A_000005	K_006059
A_000005	K_006224
A_000005	K_006271
A_000005	K_006412
A_000005	K_006464
A_000005	K_006598
A_000005	K_006619
A_000005	K_006661
A_000005	K_006823
A_000005	K_006876
A_000005	K_006936
A_000005	K_006975
A_000005	K_006989
A_000005	K_007058
A_000005	K_007141
A_000005	K_007142
A_000005	K_007176
A_000005	K_007544
A_000005	K_007741
A_000005	K_007762
A_000005	K_007888
A_000005	K_007914
A_000005	K_008008
A_000005	K_008039
A_000005	K_008122
A_000005	K_008128
A_000005	K_008133
A_000005	K_008158
A_000005	K_008171
A_000005	K_008217
A_000005	K_008222
A_000005	K_008517
A_000005	K_008619
A_000005	K_008663
A_000005	K_008667
A_000005	K_008728
A_000005	K_008995
A_000005	K_009053
A_000005	K_009583
A_000005	K_009615
A_000005	K_009851
A_000005	K_009980
A_000005	K_010016
A_000005	K_010219
A_000005	K_010436
A_000005	K_010686
A_000005	K_010909
A_000005	K_011290
A_000005	K_011482
A_000005	K_011492
A_000005	K_011584
A_000005	K_011680
A_000005	K_011885
A_000005	K_011886
A_000005	K_013100
A_000005	K_013176
A_000005	K_013367
A_000005	K_013488
A_000005	K_013519
A_000005	K_013645
A_000005	K_013945
A_000005	K_013973
A_000005	K_013974
A_000005	K_014154
A_000005	K_014183
A_000005	K_014744
A_000005	K_014924
A_000005	K_015395
A_000005	K_015402
A_000005	K_015420
A_000005	K_015490
A_000005	K_015494
A_000005	K_015656
A_000005	K_015888
A_000005	K_016080
A_000005	K_016209
A_000005	K_016251
A_000005	K_016425
A_000005	K_016488
A_000005	K_016687
A_000005	K_017074
A_000005	K_017732
A_000005	K_017824
A_000005	K_017825
A_000005	K_017887
A_000005	K_018361
A_000005	K_018576
A_000005	K_018699
A_000005	K_019038
A_000005	K_019090
A_000005	K_019121
A_000005	K_019158
A_000005	K_019223
A_000005	K_019263
A_000005	K_019377
A_000005	K_019421
A_000005	K_019468
A_000005	K_019622
A_000005	K_019894
A_000005	K_020014
A_000005	K_020064
A_000005	K_020069
A_000005	K_020107
A_000005	K_020500
A_000005	K_020966
A_000005	K_021061
A_000005	K_021942
A_000005	K_023319
A_000005	K_023340
A_000005	K_023501
A_000005	K_024106
A_000005	K_024215
A_000005	K_025254
A_000005	K_025296
A_000005	K_025385
A_000005	K_025507
A_000005	K_025617
A_000005	K_025765
A_000005	K_025801
A_000005	K_026038
A_000005	K_026039
A_000005	K_026081
A_000005	K_026339
A_000005	K_027012
A_000005	K_027595
A_000005	K_027859
A_000005	K_028415
A_000005	K_028940
A_000005	K_029408
A_000005	K_029410
A_000005	K_029587
A_000005	K_029796
A_000005	K_029873
A_000005	K_029883
A_000005	K_030507
A_000005	K_030771
A_000005	K_030775
A_000005	K_030956
A_000005	K_031053
A_000005	K_031371
A_000005	K_031372
A_000005	K_031875
A_000005	K_032387
A_000005	K_032800
A_000005	K_033444
A_000005	K_035480
A_000005	K_035719
A_000005	K_036204
A_000005	K_036297
A_000005	K_036424
A_000005	K_036432
A_000005	K_036561
A_000005	K_036897
A_000005	K_037132
A_000005	K_037568
A_000005	K_037750
A_000005	K_038164
A_000005	K_038265
A_000005	K_038700
A_000005	K_038882
A_000005	K_038889
A_000005	K_039779
A_000005	K_040251
A_000005	K_040348
A_000005	K_040553
A_000005	K_040617
A_000005	K_040618
A_000005	K_041459
A_000005	K_041928
A_000005	K_043439
A_000005	K_043796
A_000005	K_044429
A_000005	K_045074
A_000005	K_045096
A_000005	K_045591
A_000005	K_046447
A_000005	K_046652
A_000005	K_046729
A_000005	K_047004
A_000005	K_047447
A_000005	K_048146
A_000005	K_048854
A_000005	K_048987
A_000005	K_049126
A_000005	K_051163
A_000005	K_051723
A_000005	K_052284
A_000005	K_052969
A_000005	K_054284
A_000005	K_054429
A_000005	K_054587
A_000005	K_057739
A_000005	K_058606
A_000005	K_058665
A_000005	K_059175
A_000005	K_059302
A_000005	K_059844
A_000005	K_060888
A_000005	K_061133
A_000005	K_061783
A_000005	K_063327
A_000005	K_063852
A_000005	K_064896
A_000005	K_065358
A_000005	K_065428
A_000005	K_065696
A_000005	K_066290
A_000005	K_066980
A_000005	K_067005
A_000005	K_068240
A_000005	K_068309
A_000005	K_069521
A_000005	K_071799
A_000005	K_071815
A_000005	K_072993
A_000005	K_074237
A_000005	K_074680
A_000005	K_078935
A_000005	K_079022
A_000005	K_079048
A_000005	K_079097
A_000005	K_079208
A_000005	K_079252
A_000005	K_079275
A_000005	K_079277
A_000005	K_079323
A_000005	K_079324
A_000005	K_079380
A_000005	K_079486
A_000005	K_079496
A_000005	K_079635
A_000005	K_079734
A_000005	K_079780
A_000005	K_079784
A_000005	K_079800
A_000005	K_079806
A_000005	K_079858
A_000005	K_079867
A_000005	K_079868
A_000005	K_079881
A_000005	K_079915
A_000005	K_079938
A_000005	K_079941
A_000005	K_079942
A_000005	K_079981
A_000005	K_079982
A_000005	K_079983
A_000005	K_079984
A_000005	K_079993
A_000005	K_079994
A_000005	K_079997
A_000005	K_080000
A_000005	K_080003
A_000005	K_080012
A_000005	K_080013
A_000005	K_080039
A_000005	K_080040
A_000005	K_080041
A_000005	K_080048
A_000005	K_080049
A_000005	K_080053
A_000005	K_080056
A_000005	K_080075
A_000005	K_080080
A_000005	K_080081
A_000005	K_080083
A_000005	K_080084
A_000005	K_080088
A_000005	K_080091
A_000005	K_080092
A_000005	K_080101
A_000005	K_080102
A_000005	K_080179
A_000005	K_080193
A_000005	K_080194
A_000005	K_080197
A_000005	K_080200
A_000005	K_080203
A_000005	K_080204
A_000005	K_080276
A_000005	K_080433
A_000005	K_080486
A_000005	K_080499
A_000005	K_080524
A_000005	K_080661
A_000005	K_080682
A_000005	K_080684
A_000005	K_080686
A_000005	K_080687
A_000005	K_080701
A_000005	K_080707
A_000005	K_080766
A_000005	K_080769
A_000005	K_080774
A_000005	K_080775
A_000005	K_080779
A_000005	K_080780
A_000005	K_080782
A_000005	K_080783
A_000005	K_080803
A_000005	K_081089
A_000005	K_081099
A_000005	K_081105
A_000005	K_081107
A_000005	K_081110
A_000005	K_081213
A_000005	K_081262
A_000005	K_081270
A_000005	K_081272
A_000005	K_081388
A_000005	K_081411
A_000005	K_081420
A_000005	K_081563
A_000005	K_081626
A_000005	K_081780
A_000005	K_081783
A_000005	K_081839
A_000005	K_081840
A_000005	K_081843
A_000005	K_081987
A_000005	K_082005
A_000005	K_082007
A_000005	K_082011
A_000005	K_082025
A_000005	K_082026
A_000005	K_082027
A_000005	K_082032
A_000005	K_082033
A_000005	K_082038
A_000005	K_082052
A_000005	K_082104
A_000005	K_082228
A_000005	K_082317
A_000005	K_082404
A_000005	K_082411
A_000005	K_082426
A_000005	K_082429
A_000005	K_082773
A_000005	K_082851
A_000005	K_082969
A_000005	K_083037
A_000005	K_083064
A_000005	K_083303
A_000005	K_083393
A_000005	K_083425
A_000005	K_083507
A_000005	K_083520
A_000005	K_084075
A_000005	K_084189
A_000005	K_084283
A_000005	K_084659
A_000005	K_084687
A_000005	K_084857
A_000005	K_084863
A_000005	K_085109
A_000005	K_085172
A_000005	K_085416
A_000005	K_085489
A_000005	K_085490
A_000005	K_085517
A_000005	K_085721
A_000005	K_085766
A_000005	K_086426
A_000005	K_086654
A_000005	K_086877
A_000005	K_086912
A_000005	K_087199
A_000005	K_087442
A_000005	K_087797
A_000005	K_087821
A_000005	K_087904
A_000005	K_088158
A_000005	K_088421
A_000005	K_088747
A_000005	K_088881
A_000005	K_089092
A_000005	K_089739
A_000005	K_089808
A_000005	K_089920
A_000005	K_090445
A_000005	K_090603
A_000005	K_090689
A_000005	K_091151
A_000005	K_091404
A_000005	K_091456
A_000005	K_091713
A_000005	K_092388
A_000005	K_092449
A_000005	K_092476
A_000005	K_092478
A_000005	K_092538
A_000005	K_092539
A_000005	K_092647
A_000005	K_093193
A_000005	K_093895
A_000005	K_093965
A_000005	K_094250
A_000005	K_094265
A_000005	K_094501
A_000005	K_095198
A_000005	K_095292
A_000005	K_095556
A_000005	K_095819
A_000005	K_095823
A_000005	K_095931
A_000005	K_096686
A_000005	K_096695
A_000005	K_098381
A_000005	K_098604
A_000005	K_098643
A_000005	K_098904
A_000005	K_098929
A_000005	K_099622
A_000005	K_100156
A_000005	K_100266
A_000005	K_100414
A_000005	K_100474
A_000005	K_100668
A_000005	K_100669
A_000005	K_100689
A_000005	K_100748
A_000005	K_100778
A_000005	K_101008
A_000005	K_101072
A_000005	K_101088
A_000005	K_101092
A_000005	K_101104
A_000005	K_101121
A_000005	K_101208
A_000005	K_101216
A_000005	K_101225
A_000005	K_101226
A_000005	K_101329
A_000005	K_101352
A_000005	K_101353
A_000005	K_101465
A_000005	K_101471
A_000005	K_101472
A_000005	K_101474
A_000005	K_101475
A_000005	K_101481
A_000005	K_101515
A_000005	K_101525
A_000005	K_101528
A_000005	K_101615
A_000005	K_101630
A_000005	K_101631
A_000005	K_101635
A_000005	K_101640
A_000005	K_101641
A_000005	K_101642
A_000005	K_101646
A_000005	K_101666
A_000005	K_101668
A_000005	K_101680
A_000005	K_101681
A_000005	K_101683
A_000005	K_101692
A_000005	K_101697
A_000005	K_101701
A_000005	K_101946
A_000005	K_102002
A_000005	K_102004
A_000005	K_102006
A_000005	K_102118
A_000005	K_102119
A_000005	K_102120
A_000005	K_102548
A_000005	K_102653
A_000005	K_102654
A_000005	K_102662
A_000005	K_102670
A_000005	K_102682
A_000005	K_102683
A_000005	K_102726
A_000005	K_102948
A_000005	K_102951
A_000005	K_102952
A_000005	K_102953
A_000005	K_102963
A_000005	K_103090
A_000005	K_103091
A_000005	K_103093
A_000005	K_103173
A_000005	K_103194
A_000005	K_103196
A_000005	K_103242
A_000005	K_103270
A_000005	K_103271
A_000005	K_103302
A_000005	K_103353
A_000005	K_103435
A_000005	K_103513
A_000005	K_103599
A_000005	K_103672
A_000005	K_103708
A_000005	K_103762
A_000005	K_103825
A_000005	K_104050
A_000005	K_104051
A_000005	K_104052
A_000005	K_104053
A_000005	K_104105
A_000005	K_104107
A_000005	K_104108
A_000005	K_104109
A_000005	K_104404
A_000005	K_105005
A_000005	K_105022
A_000005	K_105056
A_000005	K_105057
A_000005	K_105058
A_000005	K_105145
A_000005	K_105301
A_000005	K_105586
A_000005	K_105587
A_000005	K_105590
A_000005	K_105651
A_000005	K_105735
A_000005	K_105736
A_000005	K_105772
A_000005	K_105784
A_000005	K_105787
A_000005	K_105789
A_000005	K_105790
A_000005	K_105814
A_000005	K_105870
A_000005	K_105871
A_000005	K_106266
A_000005	K_106373
A_000005	K_106374
A_000005	K_106445
A_000005	K_106450
A_000005	K_106451
A_000005	K_106452
A_000005	K_106509
A_000005	K_106570
A_000005	K_106773
A_000005	K_106774
A_000005	K_106785
A_000005	K_106817
A_000005	K_106834
A_000005	K_106956
A_000005	K_106958
A_000005	K_106960
A_000005	K_106961
A_000005	K_107535
A_000005	K_107566
A_000005	K_107660
A_000005	K_107661
A_000005	K_107864
A_000005	K_107906
A_000005	K_108006
A_000005	K_108049
A_000005	K_108205
A_000005	K_108208
A_000005	K_108211
A_000005	K_108217
A_000005	K_108232
A_000005	K_108322
A_000005	K_108374
A_000005	K_108379
A_000005	K_108406
A_000005	K_108490
A_000005	K_108493
A_000005	K_108498
A_000005	K_108503
A_000005	K_108599
A_000005	K_108606
A_000005	K_108607
A_000005	K_108609
A_000005	K_108744
A_000005	K_109249
A_000005	K_109251
A_000005	K_109252
A_000005	K_109253
A_000005	K_109321
A_000005	K_109524
A_000005	K_109525
A_000005	K_109546
A_000005	K_109549
A_000005	K_109575
A_000005	K_109576
A_000005	K_110196
A_000005	K_110199
A_000005	K_110202
A_000005	K_110203
A_000005	K_110205
A_000005	K_110206
A_000005	K_110207
A_000005	K_110487
A_000005	K_110494
A_000005	K_110838
A_000005	K_110840
A_000005	K_110842
A_000005	K_111038
A_000005	K_111096
A_000005	K_111599
A_000005	K_111603
A_000005	K_111606
A_000005	K_112054
A_000005	K_112075
A_000005	K_112077
A_000005	K_112734
A_000005	K_114202
A_000005	K_114581
A_000005	K_115413
A_000005	K_115595
A_000006	K_000003
A_000006	K_000046
A_000006	K_000047
A_000006	K_000049
A_000006	K_000050
A_000006	K_000051
A_000006	K_000052
A_000006	K_000053
A_000006	K_000064
A_000006	K_000068
A_000006	K_000069
A_000006	K_000078
A_000006	K_000191
A_000006	K_000292
A_000006	K_000306
A_000006	K_000403
A_000006	K_000570
A_000006	K_000769
A_000006	K_001357
A_000006	K_001628
A_000006	K_001657
A_000006	K_002862
A_000006	K_003048
A_000006	K_007995
A_000006	K_008260
A_000006	K_019340
A_000006	K_050721
A_000006	K_051163
A_000006	K_065912
A_000006	K_080459
A_000006	K_091419
A_000006	K_102372
A_000006	K_102380
A_000006	K_104696
A_000006	K_104698
A_000006	K_116455
A_000007	K_000055
A_000007	K_000056
A_000007	K_000058
A_000007	K_000068
A_000007	K_000069
A_000007	K_000140
A_000007	K_000233
A_000007	K_000242
A_000007	K_000250
A_000007	K_000647
A_000007	K_000751
A_000007	K_000954
A_000007	K_000967
A_000007	K_001166
A_000007	K_001285
A_000007	K_001320
A_000007	K_001515
A_000007	K_001521
A_000007	K_001558
A_000007	K_001560
A_000007	K_002040
A_000007	K_002615
A_000007	K_002761
A_000007	K_003053
A_000007	K_003394
A_000007	K_003396
A_000007	K_003423
A_000007	K_003563
A_000007	K_005577
A_000007	K_007337
A_000007	K_008206
A_000007	K_009144
A_000007	K_009357
A_000007	K_011181
A_000007	K_011899
A_000007	K_011942
A_000007	K_013435
A_000007	K_013480
A_000007	K_015323
A_000007	K_015395
A_000007	K_016505
A_000007	K_016814
A_000007	K_018576
A_000007	K_019929
A_000007	K_022819
A_000007	K_022925
A_000007	K_024009
A_000007	K_026986
A_000007	K_035324
A_000007	K_035325
A_000007	K_036013
A_000007	K_037589
A_000007	K_043869
A_000007	K_051081
A_000007	K_053335
A_000007	K_056146
A_000007	K_056625
A_000007	K_073710
A_000007	K_079767
A_000007	K_079770
A_000007	K_079772
A_000007	K_080483
A_000007	K_082025
A_000007	K_082646
A_000007	K_083112
A_000007	K_083611
A_000007	K_083612
A_000007	K_083616
A_000007	K_083617
A_000007	K_083635
A_000007	K_083642
A_000007	K_083967
A_000007	K_083970
A_000007	K_084017
A_000007	K_084020
A_000007	K_084024
A_000007	K_095292
A_000007	K_097105
A_000007	K_105772
A_000007	K_108815
A_000007	K_108831
A_000007	K_114595
A_000007	K_114597
A_000008	K_000061
A_000008	K_000062
A_000008	K_000063
A_000008	K_000064
A_000008	K_000065
A_000008	K_000066
A_000008	K_000067
A_000008	K_000068
A_000008	K_000069
A_000008	K_000583
A_000008	K_004768
A_000008	K_006598
A_000008	K_024106
A_000008	K_080472
A_000008	K_080473
A_000008	K_080475
A_000008	K_080477
A_000008	K_080480
A_000009	K_000028
A_000009	K_000052
A_000009	K_000064
A_000009	K_000069
A_000009	K_000083
A_000009	K_000090
A_000009	K_000091
A_000009	K_000092
A_000009	K_000094
A_000009	K_000095
A_000009	K_000096
A_000009	K_000097
A_000009	K_000098
A_000009	K_000140
A_000009	K_000242
A_000009	K_000243
A_000009	K_000264
A_000009	K_000290
A_000009	K_000418
A_000009	K_000462
A_000009	K_000574
A_000009	K_000615
A_000009	K_000636
A_000009	K_000751
A_000009	K_000927
A_000009	K_000928
A_000009	K_000965
A_000009	K_000967
A_000009	K_001019
A_000009	K_001020
A_000009	K_001162
A_000009	K_001163
A_000009	K_001228
A_000009	K_001291
A_000009	K_001300
A_000009	K_001313
A_000009	K_001321
A_000009	K_001375
A_000009	K_001404
A_000009	K_001521
A_000009	K_001672
A_000009	K_001768
A_000009	K_001773
A_000009	K_001774
A_000009	K_001775
A_000009	K_001777
A_000009	K_001779
A_000009	K_001797
A_000009	K_001856
A_000009	K_001939
A_000009	K_001940
A_000009	K_001944
A_000009	K_001946
A_000009	K_001948
A_000009	K_001949
A_000009	K_001952
A_000009	K_001999
A_000009	K_002000
A_000009	K_002001
A_000009	K_002002
A_000009	K_002009
A_000009	K_002010
A_000009	K_002085
A_000009	K_002193
A_000009	K_002257
A_000009	K_002545
A_000009	K_002549
A_000009	K_002697
A_000009	K_002771
A_000009	K_003048
A_000009	K_003266
A_000009	K_003540
A_000009	K_003664
A_000009	K_004171
A_000009	K_004423
A_000009	K_004933
A_000009	K_005082
A_000009	K_005361
A_000009	K_005392
A_000009	K_005399
A_000009	K_005774
A_000009	K_005781
A_000009	K_005817
A_000009	K_005909
A_000009	K_006470
A_000009	K_006471
A_000009	K_006522
A_000009	K_006526
A_000009	K_006665
A_000009	K_006975
A_000009	K_007222
A_000009	K_007234
A_000009	K_007833
A_000009	K_008690
A_000009	K_008719
A_000009	K_008846
A_000009	K_009091
A_000009	K_009901
A_000009	K_010153
A_000009	K_011549
A_000009	K_011584
A_000009	K_013752
A_000009	K_013753
A_000009	K_014133
A_000009	K_015420
A_000009	K_015534
A_000009	K_016209
A_000009	K_018249
A_000009	K_018325
A_000009	K_018326
A_000009	K_019140
A_000009	K_019340
A_000009	K_020107
A_000009	K_020340
A_000009	K_020500
A_000009	K_020993
A_000009	K_021722
A_000009	K_023136
A_000009	K_024010
A_000009	K_026087
A_000009	K_026680
A_000009	K_026993
A_000009	K_027919
A_000009	K_028940
A_000009	K_029121
A_000009	K_029534
A_000009	K_030914
A_000009	K_037132
A_000009	K_038889
A_000009	K_040000
A_000009	K_040429
A_000009	K_042125
A_000009	K_043964
A_000009	K_044608
A_000009	K_046227
A_000009	K_048108
A_000009	K_050455
A_000009	K_051434
A_000009	K_058728
A_000009	K_059303
A_000009	K_062506
A_000009	K_066220
A_000009	K_078611
A_000009	K_079028
A_000009	K_079108
A_000009	K_079554
A_000009	K_079777
A_000009	K_079930
A_000009	K_079931
A_000009	K_079932
A_000009	K_079933
A_000009	K_079938
A_000009	K_079942
A_000009	K_080188
A_000009	K_080215
A_000009	K_080780
A_000009	K_081208
A_000009	K_081213
A_000009	K_081225
A_000009	K_081226
A_000009	K_081227
A_000009	K_081229
A_000009	K_081230
A_000009	K_081348
A_000009	K_081388
A_000009	K_081704
A_000009	K_081858
A_000009	K_081999
A_000009	K_082000
A_000009	K_082001
A_000009	K_082067
A_000009	K_082097
A_000009	K_082099
A_000009	K_082101
A_000009	K_082439
A_000009	K_082440
A_000009	K_082447
A_000009	K_082450
A_000009	K_082451
A_000009	K_083732
A_000009	K_084109
A_000009	K_084222
A_000009	K_084572
A_000009	K_084687
A_000009	K_085169
A_000009	K_085282
A_000009	K_085555
A_000009	K_086425
A_000009	K_088128
A_000009	K_088515
A_000009	K_089179
A_000009	K_093520
A_000009	K_095309
A_000009	K_097424
A_000009	K_097705
A_000009	K_100640
A_000009	K_101546
A_000009	K_101548
A_000009	K_101688
A_000009	K_102603
A_000009	K_104162
A_000009	K_104175
A_000009	K_104386
A_000009	K_104390
A_000009	K_104391
A_000009	K_104392
A_000009	K_105314
A_000009	K_105315
A_000009	K_110845
A_000009	K_110998
A_000009	K_111663
A_000009	K_111669
A_000009	K_113659
A_000009	K_113660
A_000009	K_113796
A_000009	K_113797
A_000009	K_113798
A_000009	K_113799
A_000009	K_114081
A_000009	K_114172
A_000009	K_114221
A_000009	K_114877
A_000009	K_114880
A_000009	K_114884
A_000009	K_114888
A_000009	K_114889
A_000009	K_114892
A_000009	K_114894
A_000009	K_114896
A_000009	K_114899
A_000009	K_115923
A_000009	K_115924
A_000010	K_000061
A_000010	K_000099
A_000010	K_000101
A_000010	K_000102
A_000010	K_000103
A_000010	K_000105
A_000010	K_000106
A_000010	K_000108
A_000010	K_000109
A_000010	K_000114
A_000011	K_000064
A_000011	K_000116
A_000011	K_000117
A_000011	K_000118
A_000011	K_000120
A_000011	K_000121
A_000011	K_000122
A_000011	K_000124
A_000011	K_000125
A_000011	K_000126
