AssigneeID	KeywordID
A_020659	K_708241
A_006695	K_743379
A_006695	K_132642
A_006702	K_347130
A_000910	K_713675
A_008801	K_472354
A_006169	K_733472
A_022403	K_452926
A_022493	K_106497
A_023657	K_181247
A_005857	K_406634
A_024800	K_108110
A_020571	K_394268
A_006703	K_773731
A_006695	K_757002
A_007705	K_450843
A_006695	K_738310
A_020779	K_305034
A_020989	K_726959
A_000100	K_713862
A_012652	K_364875
A_007705	K_326041
A_036020	K_038955
A_036230	K_099732
A_007962	K_709794
A_022290	K_047149
A_002872	K_716540
A_006703	K_735049
A_007705	K_157363
A_000099	K_309860
A_020920	K_715642
A_023054	K_738492
A_021174	K_132344
A_000910	K_341728
A_023187	K_711549
A_007705	K_750790
A_022290	K_766515
A_036121	K_345822
A_000910	K_707858
A_006196	K_161084
A_007705	K_762166
A_007705	K_732761
A_035868	K_419690
A_007705	K_730945
A_006703	K_757289
A_006694	K_509750
A_000910	K_708567
A_012652	K_378619
A_007705	K_400045
A_006703	K_710085
A_006084	K_739563
A_012652	K_723444
A_006084	K_617447
A_005526	K_088174
A_006151	K_084976
A_036328	K_722242
A_021162	K_310094
A_000294	K_324171
A_006694	K_742139
A_007705	K_317542
A_035870	K_707697
A_021174	K_715284
A_013068	K_446618
A_035870	K_031927
A_006196	K_001673
A_035866	K_120912
A_030103	K_366591
A_020780	K_706891
A_013698	K_339208
A_007705	K_708128
A_013124	K_416972
A_000099	K_492009
A_024353	K_209837
A_002312	K_000418
A_020920	K_142990
A_024580	K_311601
A_006083	K_087791
A_008125	K_378557
A_024751	K_640741
A_006695	K_724182
A_021049	K_707858
A_013124	K_770172
A_036017	K_740241
A_025474	K_543869
A_012652	K_719791
A_007383	K_713952
A_036031	K_391967
A_036229	K_509293
A_023187	K_098255
A_007383	K_006056
A_035969	K_192761
A_006083	K_106497
A_022336	K_018978
A_023657	K_106986
A_005882	K_079911
A_020615	K_337011
A_007705	K_376858
A_024353	K_710948
A_008801	K_375146
A_000099	K_710180
A_012652	K_159797
A_024201	K_163988
A_022974	K_001701
A_036069	K_708194
A_007705	K_000367
A_025911	K_766024
A_006695	K_344320
A_024798	K_000367
A_006695	K_715898
A_023720	K_085541
A_005496	K_020961
A_036054	K_052811
A_007705	K_757772
A_012652	K_309322
A_007383	K_708986
A_007383	K_099832
A_007705	K_731032
A_000910	K_322362
A_036368	K_364937
A_006083	K_316002
A_035538	K_403297
A_006703	K_724280
A_035878	K_707179
A_021162	K_711592
A_012652	K_499187
A_036239	K_002199
A_024093	K_204251
A_005857	K_773495
A_000910	K_709187
A_007705	K_430746
A_000008	K_072609
A_020659	K_714078
A_007705	K_209838
A_006083	K_716481
A_006084	K_738947
A_006083	K_108389
A_006083	K_435821
A_036223	K_400676
A_005857	K_384219
A_021728	K_720472
A_020779	K_448748
A_000658	K_001318
A_006695	K_318551
A_002431	K_714163
A_007829	K_085559
A_006695	K_502540
A_001519	K_710202
A_006694	K_340368
A_005857	K_722354
A_006694	K_742190
A_007705	K_365221
A_006695	K_412147
A_006695	K_753495
A_007705	K_757003
A_005857	K_082586
A_021174	K_322818
A_006695	K_025558
A_000260	K_333461
A_007383	K_431912
A_006695	K_505112
A_000113	K_142871
A_036017	K_731682
A_020640	K_293410
A_002872	K_641863
A_013124	K_114548
A_013592	K_764077
A_035870	K_106497
A_007661	K_210217
A_006695	K_614791
A_017287	K_355034
A_007705	K_711439
A_022403	K_732917
A_036188	K_115032
A_023108	K_107430
A_012652	K_113568
A_023187	K_708418
A_006695	K_498623
A_006695	K_724472
A_000910	K_708418
A_007705	K_601193
A_006703	K_381723
A_007383	K_345198
A_036056	K_002057
A_024164	K_744126
A_006695	K_373006
A_007383	K_335963
A_022403	K_114546
A_000910	K_718903
A_007705	K_716011
A_005857	K_755199
A_030103	K_710983
A_012652	K_509788
A_023108	K_000367
A_009903	K_370516
A_000910	K_716014
A_020659	K_001092
A_035948	K_096277
A_007790	K_002017
A_006252	K_010270
A_000260	K_724222
A_006695	K_754107
A_000910	K_432561
A_007996	K_379738
A_021840	K_092785
A_036149	K_003302
A_006223	K_773056
A_023056	K_065147
A_001155	K_059864
A_036275	K_761442
A_023171	K_110854
A_036065	K_715005
A_022585	K_445426
A_035875	K_022229
A_000910	K_710549
A_006694	K_715247
A_006695	K_316276
A_021162	K_713683
A_006694	K_726100
A_006083	K_724020
A_020779	K_711755
A_007705	K_192848
A_000100	K_682108
A_035863	K_373485
A_035965	K_710153
A_006084	K_725940
A_023720	K_445427
A_036114	K_000064
A_007790	K_094405
A_005507	K_224099
A_006695	K_729909
A_000910	K_209714
A_036052	K_430901
A_006083	K_724181
A_008042	K_102320
A_020659	K_724674
A_030103	K_708115
A_006083	K_723633
A_005857	K_710092
A_020761	K_264246
A_036146	K_751873
A_012652	K_707861
A_007705	K_709364
A_012652	K_707029
A_036139	K_370463
A_036349	K_101415
A_021174	K_309860
A_036333	K_031460
A_020640	K_380625
A_008042	K_079911
A_005857	K_721795
A_000910	K_364482
A_020640	K_711359
A_000099	K_066251
A_022585	K_407154
A_007661	K_072648
A_006703	K_731089
A_022290	K_719523
A_036320	K_341598
A_036082	K_111112
A_007809	K_141469
A_006703	K_440987
A_008125	K_747171
A_000910	K_509886
A_005496	K_709391
A_036017	K_080819
A_007705	K_715043
A_007705	K_411713
A_007705	K_729419
A_022493	K_132333
A_008959	K_012404
A_006084	K_193524
A_024800	K_714857
A_007705	K_708548
A_006084	K_367980
A_006083	K_707143
A_006703	K_035717
A_000910	K_725522
A_006084	K_708127
A_032548	K_399932
A_027465	K_613735
A_036091	K_740751
A_006160	K_020929
A_023108	K_307183
A_007383	K_108110
A_006223	K_198416
A_007705	K_755030
A_036007	K_711341
A_023187	K_373548
A_012652	K_135943
A_007705	K_008198
A_025904	K_046790
A_006702	K_309860
A_001765	K_160182
A_006084	K_715146
A_035870	K_721272
A_035878	K_716278
A_006695	K_753329
A_027953	K_324888
A_022403	K_711398
A_007790	K_768550
A_000099	K_406702
A_006223	K_717424
A_006223	K_082355
A_006695	K_431073
A_024099	K_003459
A_025911	K_765951
A_035878	K_275755
A_012652	K_365225
A_000910	K_716336
A_024353	K_728485
A_036017	K_730987
A_023056	K_739730
A_000100	K_706959
A_000910	K_714256
A_007705	K_601300
A_036305	K_381931
A_006695	K_369304
A_005612	K_739779
A_024353	K_509293
A_036317	K_767202
A_007705	K_361500
A_023657	K_335725
A_036140	K_373333
A_000099	K_741354
A_000099	K_445746
A_007719	K_771517
A_000910	K_510231
A_036017	K_447649
A_022585	K_718297
A_006695	K_397023
A_007752	K_050131
A_013545	K_748393
A_008084	K_224726
A_021162	K_711472
A_007705	K_344463
A_000177	K_005451
A_000337	K_327952
A_020640	K_743806
A_000910	K_434999
A_005857	K_723955
A_006083	K_373520
A_036349	K_346527
A_020640	K_707035
A_036155	K_083758
A_003787	K_114757
A_000910	K_398942
A_023658	K_147358
A_005587	K_708617
A_005857	K_181084
A_012652	K_084315
A_008125	K_373462
A_006695	K_754151
A_033870	K_370320
A_005612	K_710962
A_028147	K_002083
A_007705	K_364482
A_023062	K_707106
A_036133	K_000185
A_023187	K_723002
A_006695	K_761840
A_007705	K_372968
A_006234	K_015425
A_021162	K_082587
A_024093	K_708362
A_008042	K_340737
A_006695	K_748649
A_020640	K_000153
A_006160	K_707141
A_036065	K_716203
A_020659	K_132343
A_005496	K_739384
A_008252	K_436550
A_036030	K_441674
A_036223	K_415688
A_007705	K_373634
A_000910	K_716203
A_012652	K_719256
A_035873	K_630289
A_006694	K_373462
A_028147	K_003131
A_022376	K_366590
A_036088	K_082141
A_006083	K_750389
A_006226	K_054801
A_022403	K_467330
A_006760	K_714715
A_005857	K_724702
A_007805	K_000069
A_007790	K_502540
A_036007	K_738243
A_006695	K_142986
A_035906	K_013214
A_006145	K_315223
A_021162	K_718264
A_012652	K_322312
A_035916	K_499749
A_007705	K_379771
A_006695	K_309204
A_007705	K_439588
A_024506	K_018689
A_006703	K_762332
A_007705	K_706730
A_036223	K_423591
A_006703	K_735057
A_007705	K_412698
A_005626	K_086580
A_006695	K_731492
A_005857	K_406696
A_006694	K_152120
A_007705	K_393337
A_036082	K_087913
A_006083	K_708203
A_007705	K_730375
A_006235	K_064549
A_006083	K_737881
A_007705	K_708311
A_007705	K_708428
A_028290	K_608903
A_005857	K_730828
A_005857	K_737787
A_000260	K_712031
A_022377	K_435825
A_036146	K_707841
A_005857	K_719423
A_005857	K_101160
A_000375	K_323154
A_007705	K_709652
A_020640	K_314144
A_008959	K_002042
A_022585	K_726927
A_006695	K_729897
A_000037	K_067260
A_006702	K_000152
A_005572	K_000368
A_005625	K_723431
A_035878	K_183272
A_023056	K_738382
A_025037	K_762784
A_020920	K_720424
A_000099	K_429888
A_006694	K_741919
A_007705	K_710195
A_006702	K_710085
A_006703	K_459059
A_006254	K_736908
A_028092	K_015380
A_007996	K_003258
A_035873	K_716472
A_035969	K_372801
A_009903	K_113049
A_035870	K_711767
A_006062	K_164012
A_024093	K_741560
A_023187	K_719861
A_006170	K_368875
A_035956	K_631275
A_012652	K_723138
A_035873	K_709211
A_006703	K_118406
A_007705	K_716452
A_020779	K_369930
A_006703	K_407444
A_006694	K_600694
A_000099	K_385946
A_036197	K_016809
A_025905	K_477204
A_007705	K_140068
A_005857	K_713543
A_006184	K_115033
A_006184	K_134474
A_021728	K_046064
A_030103	K_022229
A_012652	K_309865
A_013124	K_448747
A_006695	K_709137
A_004323	K_017662
A_036130	K_338903
A_000375	K_087894
A_012652	K_107430
A_005857	K_019384
A_006695	K_082197
A_025911	K_711358
A_006702	K_113632
A_035932	K_006535
A_027008	K_003624
A_035877	K_710161
A_006703	K_615070
A_024874	K_036280
A_036146	K_721697
A_007705	K_258861
A_019495	K_210313
